q,kv,d,group,kernel,fused_output_group_span,min_ms,mean_ms,cosine,splits,split_kv_len,storage_bytes,status,error,command
256,8192,256,8,nvfp4_fa2,,0.14819200336933136,0.16789333522319794,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 256 --kv-len 8192 --head-dim 256 --group-sizes 8 --batch-size 1 --only grouped-fp4 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
256,8192,256,8,fp8_fa2,,0.13369600474834442,0.1499733328819275,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 256 --kv-len 8192 --head-dim 256 --group-sizes 8 --batch-size 1 --only fp8 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
256,8192,256,8,bf16_fa2,,0.1005759984254837,0.11405866593122482,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 256 --kv-len 8192 --head-dim 256 --group-sizes 8 --batch-size 1 --only bf16 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
256,32768,256,8,sm120_fused,2,0.188960000872612,0.1920639971892039,0.9913387298583984,5,6656,50176,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_sm120_nvfp4_cutlass_fused_attention.py --device 0 --q-len 256 --kv-len 32768 --head-dim 256 --group 8 --split-kv-len 6656 --warmup 1 --repeat 3 --sm120-qkv-online-splitkv-reuse2-full-grid-bench
256,32768,256,8,nvfp4_fa2,,0.5145919919013977,0.5273173451423645,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 256 --kv-len 32768 --head-dim 256 --group-sizes 8 --batch-size 1 --only grouped-fp4 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
256,32768,256,8,fp8_fa2,,0.4646719992160797,0.4768320123354594,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 256 --kv-len 32768 --head-dim 256 --group-sizes 8 --batch-size 1 --only fp8 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
256,32768,256,8,bf16_fa2,,0.31833600997924805,0.33320533235867816,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 256 --kv-len 32768 --head-dim 256 --group-sizes 8 --batch-size 1 --only bf16 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
256,65536,256,8,sm120_fused,2,0.3542720079421997,0.35629867513974506,0.9929119944572449,10,6656,50176,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_sm120_nvfp4_cutlass_fused_attention.py --device 0 --q-len 256 --kv-len 65536 --head-dim 256 --group 8 --split-kv-len 6656 --warmup 1 --repeat 3 --sm120-qkv-online-splitkv-reuse2-full-grid-bench
256,65536,256,8,nvfp4_fa2,,1.0161919593811035,1.0354666709899902,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 256 --kv-len 65536 --head-dim 256 --group-sizes 8 --batch-size 1 --only grouped-fp4 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
256,65536,256,8,fp8_fa2,,0.9015679955482483,0.9119786620140076,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 256 --kv-len 65536 --head-dim 256 --group-sizes 8 --batch-size 1 --only fp8 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
256,65536,256,8,bf16_fa2,,0.6216639876365662,0.6349759896596273,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 256 --kv-len 65536 --head-dim 256 --group-sizes 8 --batch-size 1 --only bf16 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
256,131072,256,8,sm120_fused,2,0.6875519752502441,0.6914560000101725,0.9900919795036316,20,6656,50176,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_sm120_nvfp4_cutlass_fused_attention.py --device 0 --q-len 256 --kv-len 131072 --head-dim 256 --group 8 --split-kv-len 6656 --warmup 1 --repeat 3 --sm120-qkv-online-splitkv-reuse2-full-grid-bench
256,131072,256,8,nvfp4_fa2,,2.002784013748169,2.0171199639638266,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 256 --kv-len 131072 --head-dim 256 --group-sizes 8 --batch-size 1 --only grouped-fp4 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
256,131072,256,8,fp8_fa2,,1.7814079523086548,1.7940692901611328,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 256 --kv-len 131072 --head-dim 256 --group-sizes 8 --batch-size 1 --only fp8 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
256,131072,256,8,bf16_fa2,,1.2477120161056519,1.2572693427403767,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 256 --kv-len 131072 --head-dim 256 --group-sizes 8 --batch-size 1 --only bf16 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
256,262144,256,8,sm120_fused,2,1.2245440483093262,1.2290560007095337,0.9917591214179993,40,6656,50176,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_sm120_nvfp4_cutlass_fused_attention.py --device 0 --q-len 256 --kv-len 262144 --head-dim 256 --group 8 --split-kv-len 6656 --warmup 1 --repeat 3 --sm120-qkv-online-splitkv-reuse2-full-grid-bench
256,262144,256,8,nvfp4_fa2,,3.971776008605957,3.9851413567860923,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 256 --kv-len 262144 --head-dim 256 --group-sizes 8 --batch-size 1 --only grouped-fp4 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
256,262144,256,8,fp8_fa2,,3.5731201171875,3.591189384460449,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 256 --kv-len 262144 --head-dim 256 --group-sizes 8 --batch-size 1 --only fp8 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
256,262144,256,8,bf16_fa2,,2.496959924697876,2.5097599824269614,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 256 --kv-len 262144 --head-dim 256 --group-sizes 8 --batch-size 1 --only bf16 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
512,8192,256,8,sm120_fused,2,0.17740799486637115,0.17989332973957062,0.9915092587471008,2,6656,50176,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_sm120_nvfp4_cutlass_fused_attention.py --device 0 --q-len 512 --kv-len 8192 --head-dim 256 --group 8 --split-kv-len 6656 --warmup 1 --repeat 3 --sm120-qkv-online-splitkv-reuse2-full-grid-bench
512,8192,256,8,nvfp4_fa2,,0.2895680069923401,0.30477866530418396,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 512 --kv-len 8192 --head-dim 256 --group-sizes 8 --batch-size 1 --only grouped-fp4 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
512,8192,256,8,fp8_fa2,,0.2535359859466553,0.2680746614933014,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 512 --kv-len 8192 --head-dim 256 --group-sizes 8 --batch-size 1 --only fp8 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
512,8192,256,8,bf16_fa2,,0.1759680062532425,0.19125333428382874,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 512 --kv-len 8192 --head-dim 256 --group-sizes 8 --batch-size 1 --only bf16 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
512,32768,256,8,sm120_fused,2,0.35683199763298035,0.3574720025062561,0.9913477301597595,5,6656,50176,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_sm120_nvfp4_cutlass_fused_attention.py --device 0 --q-len 512 --kv-len 32768 --head-dim 256 --group 8 --split-kv-len 6656 --warmup 1 --repeat 3 --sm120-qkv-online-splitkv-reuse2-full-grid-bench
512,32768,256,8,nvfp4_fa2,,1.0649280548095703,1.080021341641744,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 512 --kv-len 32768 --head-dim 256 --group-sizes 8 --batch-size 1 --only grouped-fp4 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
512,32768,256,8,fp8_fa2,,0.9467840194702148,0.9625173409779867,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 512 --kv-len 32768 --head-dim 256 --group-sizes 8 --batch-size 1 --only fp8 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
512,32768,256,8,bf16_fa2,,0.6512640118598938,0.6676479975382487,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 512 --kv-len 32768 --head-dim 256 --group-sizes 8 --batch-size 1 --only bf16 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
512,65536,256,8,sm120_fused,2,0.6855040192604065,0.6889386574427286,0.9929389357566833,10,6656,50176,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_sm120_nvfp4_cutlass_fused_attention.py --device 0 --q-len 512 --kv-len 65536 --head-dim 256 --group 8 --split-kv-len 6656 --warmup 1 --repeat 3 --sm120-qkv-online-splitkv-reuse2-full-grid-bench
512,65536,256,8,nvfp4_fa2,,2.1077120304107666,2.133258660634359,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 512 --kv-len 65536 --head-dim 256 --group-sizes 8 --batch-size 1 --only grouped-fp4 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
512,65536,256,8,fp8_fa2,,1.8678079843521118,1.8844159841537476,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 512 --kv-len 65536 --head-dim 256 --group-sizes 8 --batch-size 1 --only fp8 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
512,65536,256,8,bf16_fa2,,1.286784052848816,1.3034453392028809,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 512 --kv-len 65536 --head-dim 256 --group-sizes 8 --batch-size 1 --only bf16 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
512,131072,256,8,sm120_fused,2,1.2243839502334595,1.2268479665120442,0.9900119304656982,20,6656,50176,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_sm120_nvfp4_cutlass_fused_attention.py --device 0 --q-len 512 --kv-len 131072 --head-dim 256 --group 8 --split-kv-len 6656 --warmup 1 --repeat 3 --sm120-qkv-online-splitkv-reuse2-full-grid-bench
512,131072,256,8,nvfp4_fa2,,4.174592018127441,4.18449068069458,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 512 --kv-len 131072 --head-dim 256 --group-sizes 8 --batch-size 1 --only grouped-fp4 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
512,131072,256,8,fp8_fa2,,3.713344097137451,3.725056012471517,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 512 --kv-len 131072 --head-dim 256 --group-sizes 8 --batch-size 1 --only fp8 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
512,131072,256,8,bf16_fa2,,2.586944103240967,2.5971200466156006,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 512 --kv-len 131072 --head-dim 256 --group-sizes 8 --batch-size 1 --only bf16 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
512,262144,256,8,sm120_fused,2,2.621311902999878,2.6238720417022705,0.9917839169502258,40,6656,50176,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_sm120_nvfp4_cutlass_fused_attention.py --device 0 --q-len 512 --kv-len 262144 --head-dim 256 --group 8 --split-kv-len 6656 --warmup 1 --repeat 3 --sm120-qkv-online-splitkv-reuse2-full-grid-bench
512,262144,256,8,nvfp4_fa2,,8.342368125915527,8.374506632486979,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 512 --kv-len 262144 --head-dim 256 --group-sizes 8 --batch-size 1 --only grouped-fp4 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
512,262144,256,8,fp8_fa2,,7.4552321434021,7.473024050394694,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 512 --kv-len 262144 --head-dim 256 --group-sizes 8 --batch-size 1 --only fp8 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
512,262144,256,8,bf16_fa2,,5.163871765136719,5.1766079266866045,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 512 --kv-len 262144 --head-dim 256 --group-sizes 8 --batch-size 1 --only bf16 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
1024,8192,256,8,sm120_fused,2,0.19737599790096283,0.19833600024382272,0.9900050759315491,2,6656,50176,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_sm120_nvfp4_cutlass_fused_attention.py --device 0 --q-len 1024 --kv-len 8192 --head-dim 256 --group 8 --split-kv-len 6656 --warmup 1 --repeat 3 --sm120-qkv-online-splitkv-reuse2-full-grid-bench
1024,8192,256,8,nvfp4_fa2,,0.6306880116462708,0.6443093419075012,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 1024 --kv-len 8192 --head-dim 256 --group-sizes 8 --batch-size 1 --only grouped-fp4 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
1024,8192,256,8,fp8_fa2,,0.5517759919166565,0.5682453314463297,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 1024 --kv-len 8192 --head-dim 256 --group-sizes 8 --batch-size 1 --only fp8 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
1024,8192,256,8,bf16_fa2,,0.3789440095424652,0.39856000741322833,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 1024 --kv-len 8192 --head-dim 256 --group-sizes 8 --batch-size 1 --only bf16 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
1024,32768,256,8,sm120_fused,2,0.6780480146408081,0.6807253360748291,0.9919543266296387,5,6656,50176,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_sm120_nvfp4_cutlass_fused_attention.py --device 0 --q-len 1024 --kv-len 32768 --head-dim 256 --group 8 --split-kv-len 6656 --warmup 1 --repeat 3 --sm120-qkv-online-splitkv-reuse2-full-grid-bench
1024,32768,256,8,nvfp4_fa2,,2.4759039878845215,2.4901440143585205,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 1024 --kv-len 32768 --head-dim 256 --group-sizes 8 --batch-size 1 --only grouped-fp4 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
1024,32768,256,8,fp8_fa2,,2.1499199867248535,2.1690773169199624,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 1024 --kv-len 32768 --head-dim 256 --group-sizes 8 --batch-size 1 --only fp8 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
1024,32768,256,8,bf16_fa2,,1.4892799854278564,1.5080106655756633,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 1024 --kv-len 32768 --head-dim 256 --group-sizes 8 --batch-size 1 --only bf16 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
1024,65536,256,8,sm120_fused,2,1.2149120569229126,1.2189120054244995,0.9930034875869751,10,6656,50176,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_sm120_nvfp4_cutlass_fused_attention.py --device 0 --q-len 1024 --kv-len 65536 --head-dim 256 --group 8 --split-kv-len 6656 --warmup 1 --repeat 3 --sm120-qkv-online-splitkv-reuse2-full-grid-bench
1024,65536,256,8,nvfp4_fa2,,4.92409610748291,4.9482347170511884,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 1024 --kv-len 65536 --head-dim 256 --group-sizes 8 --batch-size 1 --only grouped-fp4 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
1024,65536,256,8,fp8_fa2,,4.276512145996094,4.295423984527588,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 1024 --kv-len 65536 --head-dim 256 --group-sizes 8 --batch-size 1 --only fp8 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
1024,65536,256,8,bf16_fa2,,2.9519360065460205,2.971338669459025,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 1024 --kv-len 65536 --head-dim 256 --group-sizes 8 --batch-size 1 --only bf16 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
1024,131072,256,8,sm120_fused,2,2.430624008178711,2.434218724568685,0.9901689887046814,20,6656,50176,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_sm120_nvfp4_cutlass_fused_attention.py --device 0 --q-len 1024 --kv-len 131072 --head-dim 256 --group 8 --split-kv-len 6656 --warmup 1 --repeat 3 --sm120-qkv-online-splitkv-reuse2-full-grid-bench
1024,131072,256,8,nvfp4_fa2,,9.872127532958984,9.884085019429525,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 1024 --kv-len 131072 --head-dim 256 --group-sizes 8 --batch-size 1 --only grouped-fp4 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
1024,131072,256,8,fp8_fa2,,8.533087730407715,8.552255948384603,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 1024 --kv-len 131072 --head-dim 256 --group-sizes 8 --batch-size 1 --only fp8 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
1024,131072,256,8,bf16_fa2,,5.9423041343688965,5.962122758229573,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 1024 --kv-len 131072 --head-dim 256 --group-sizes 8 --batch-size 1 --only bf16 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
